"","cov","position","name","totalBp","type","norm"
"4989",1.99000999000999,1188188,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.01168824506874e-08
"4990",1.96403596403596,1189189,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",9.98483478817845e-09
"4991",1.53446553446553,1190190,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",7.80096960053006e-09
"4992",1.72127872127872,1191191,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",8.75069701934459e-09
"4993",2.9040959040959,1192192,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.47639444197532e-08
"4994",2.65834165834166,1193193,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.35145703821683e-08
"4995",2.12687312687313,1194194,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.08126720569847e-08
"4996",3.9000999000999,1195195,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.98274644013472e-08
"4997",1.94705294705295,1196196,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",9.89849593192258e-09
"4998",1.58841158841159,1197197,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",8.0752224380487e-09
"4999",1.93406593406593,1198198,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",9.8324721006681e-09
"5000",3.08191808191808,1199199,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.56679630323146e-08
"5001",1.86413586413586,1200200,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",9.47695916314394e-09
"5002",3.26373626373626,1201201,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.65922966698774e-08
"5003",2.30969030969031,1202202,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.17420844507979e-08
"5004",2.27272727272727,1203203,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.15541704695351e-08
"5005",1.83516483516484,1204204,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",9.32967523188393e-09
"5006",4.82917082917083,1205205,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.45507077141682e-08
"5007",2.47552447552448,1206206,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.25851579883551e-08
"5008",3.27772227772228,1207207,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.66633992573822e-08
"5009",3.91008991008991,1208208,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.98782519638507e-08
"5010",2.24575424575425,1209209,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.14170440507758e-08
"5011",3.75824175824176,1210210,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.91062810137982e-08
"5012",2.83016983016983,1211211,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.43881164572276e-08
"5013",1.61338661338661,1212212,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",8.20219134430732e-09
"5014",5.27872127872128,1213213,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.68361480268235e-08
"5015",1.92707292707293,1214214,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",9.79692080691568e-09
"5016",3.87312687312687,1215215,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.96903379825879e-08
"5017",3.94805194805195,1216216,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.00712447013638e-08
"5018",5.55444555444555,1217217,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.82378847519187e-08
"5019",4.69430569430569,1218218,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.38650756203716e-08
"5020",3.09090909090909,1219219,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.57136718385677e-08
"5021",5.53646353646354,1220220,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.81464671394125e-08
"5022",6.01698301698302,1221221,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",3.05893488958285e-08
"5023",8.35064935064935,1222222,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.24533234966346e-08
"5024",9.50949050949051,1223223,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.83446807470349e-08
"5025",9.80819180819181,1224224,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.98632288658881e-08
"5026",5.96603396603397,1225225,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",3.03303323270609e-08
"5027",8.56643356643357,1226226,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.35503348467092e-08
"5028",5.87912087912088,1227227,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.98884805332809e-08
"5029",10.5374625374625,1228228,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",5.357072092864e-08
"5030",9.78121878121878,1229229,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.97261024471288e-08
"5031",5.71928071928072,1230230,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.90758795332256e-08
"5032",4.91108891108891,1231231,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.49671657266965e-08
"5033",5.46153846153846,1232232,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.77655604206366e-08
"5034",6.37562437562438,1233233,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",3.24126223897024e-08
"5035",4.84715284715285,1234234,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.46421253266744e-08
"5036",8.16783216783217,1235235,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.15239111028215e-08
"5037",6.65534465534466,1236236,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",3.3834674139799e-08
"5038",9.77322677322677,1237237,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.9685472397126e-08
"5039",11.3766233766234,1238238,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",5.78368761789299e-08
"5040",13.3006993006993,1239239,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",6.76185607170946e-08
"5041",11.991008991009,1240240,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",6.09603112728921e-08
"5042",6.74225774225774,1241241,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",3.4276525933579e-08
"5043",5.78621378621379,1242242,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.94161562019988e-08
"5044",7.10689310689311,1243243,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",3.6130271964955e-08
"5045",5.37562437562438,1244244,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.73287873831069e-08
"5046",4.04295704295704,1245245,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.05537265451466e-08
"5047",8.07592407592408,1246246,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.10566655277897e-08
"5048",15.8661338661339,1247247,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",8.06608067679807e-08
"5049",89.971028971029,1248248,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.57397866662329e-07
"5050",11.3246753246753,1249249,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",5.7572780853912e-08
"5051",15.011988011988,1250250,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",7.63184701739357e-08
"5052",10.5354645354645,1251251,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",5.35605634161393e-08
"5053",7.41958041958042,1252252,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",3.7719922671313e-08
"5054",6.33466533466533,1253253,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",3.22043933834382e-08
"5055",5.44155844155844,1254254,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.76639852956297e-08
"5056",4.08391608391608,1255255,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.07619555514107e-08
"5057",12.017982017982,1256256,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",6.10974376916515e-08
"5058",29.5964035964036,1257257,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.50463232672724e-07
"5059",39.042957042957,1258258,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.98487951775987e-07
"5060",20.7112887112887,1259259,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.05292774582154e-07
"5061",8.57642357642358,1260260,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",4.36011224092126e-08
"5062",5.002997002997,1261261,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.54344113017282e-08
"5063",4.31668331668332,1262262,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.19453057577411e-08
"5064",5.31568431568432,1263263,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.70240620080862e-08
"5065",2.21278721278721,1264264,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.12494450945144e-08
"5066",4.18181818181818,1265265,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",2.12596736639446e-08
"5067",2.37562437562438,1266266,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",1.20772823633206e-08
"5068",1.38961038961039,1267267,"WolbDros-AL-1_S37_L001.Fg_only.bam",196701899,"AL",7.06454994423002e-09
"5069",3.73926073926074,1,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.57589021577493e-08
"5070",4.32767232767233,1002,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.98123334617606e-08
"5071",5.31068931068931,2003,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.65841100375622e-08
"5072",3.2967032967033,3004,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.27102263212858e-08
"5073",5.39160839160839,4005,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.71415428654483e-08
"5074",3.98201798201798,5006,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.74312006414076e-08
"5075",2.996003996004,6007,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.0638778405314e-08
"5076",4.15884115884116,7008,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.86492945986402e-08
"5077",2.54645354645355,8009,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.75419293615023e-08
"5078",3.90609390609391,9010,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.69081772473416e-08
"5079",1.11888111888112,10011,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",7.70771317570911e-09
"5080",5.01598401598402,11012,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.45539534421745e-08
"5081",2.1988011988012,12013,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.51470327676212e-08
"5082",2.57842157842158,13014,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.77621497379511e-08
"5083",2.38861138861139,14015,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.64545912527862e-08
"5084",2.15384615384615,15016,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.483734786324e-08
"5085",3.14485514485514,16017,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.16641795331538e-08
"5086",1.82917082917083,17018,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.26007346649316e-08
"5087",1.64235764235764,18019,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.13138218400587e-08
"5088",0.786213786213786,19020,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",5.41604488328846e-09
"5089",0.893106893106893,20021,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.15240676703924e-09
"5090",1.82617382617383,21022,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.25800890046395e-08
"5091",1.30769230769231,22023,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",9.00838977411003e-09
"5092",2.10789210789211,23024,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.45207810720948e-08
"5093",1.35064935064935,24025,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",9.30431090496314e-09
"5094",0.711288711288711,25026,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",4.89990337598651e-09
"5095",1.28471528471528,26027,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",8.85010637853743e-09
"5096",2.04395604395604,27028,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.40803403191972e-08
"5097",1.23676323676324,28029,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",8.51977581386418e-09
"5098",1.14085914085914,29030,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",7.85911468451769e-09
"5099",0.595404595404595,30031,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",4.10160451135949e-09
"5100",0.475524475524476,31032,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.27577809967637e-09
"5101",0.293706293706294,32033,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.02327470862364e-09
"5102",0.898101898101898,33034,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.18681620085937e-09
"5103",4.57642357642358,34035,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.15259232660031e-08
"5104",1.65334665334665,35036,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.1389522594463e-08
"5105",0.405594405594406,36037,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.79404602619455e-09
"5106",0.925074925074925,37038,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.37262714348807e-09
"5107",1.05094905094905,38039,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",7.23974487575535e-09
"5108",1.64635364635365,39040,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.13413493871148e-08
"5109",2.07792207792208,40041,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.43143244691741e-08
"5110",3.004995004995,41042,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.07007153861902e-08
"5111",2.14285714285714,42043,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.47616471088358e-08
"5112",2.14585414585415,43044,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.47822927691278e-08
"5113",0.697302697302697,44045,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",4.80355696129014e-09
"5114",1.14085914085914,45046,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",7.85911468451769e-09
"5115",1.57142857142857,46047,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.08252078798129e-08
"5116",3.64635364635365,47048,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.51188866886949e-08
"5117",2.5984015984016,48049,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.78997874732316e-08
"5118",1.83016983016983,49050,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.26076165516956e-08
"5119",0.945054945054945,50051,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.51026487876859e-09
"5120",2.35664335664336,51052,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.62343708763373e-08
"5121",4.63236763236763,52053,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.19113089247885e-08
"5122",2.28771228771229,53054,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.57595206896195e-08
"5123",3.80919080919081,54055,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.62406342312311e-08
"5124",14.1778221778222,55056,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",9.76677369550569e-08
"5125",2.93506493506493,56057,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.02189833127084e-08
"5126",3.45654345654346,57058,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.38113282035299e-08
"5127",2.7952047952048,58059,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.92555191657447e-08
"5128",2.41758241758242,59060,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.66541659689429e-08
"5129",3.67732267732268,60061,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.53322251783797e-08
"5130",4.86013986013986,61062,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.34803791069865e-08
"5131",8.03496503496504,62063,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",5.53510152430611e-08
"5132",3.43856143856144,63064,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.36874542417775e-08
"5133",2.09190809190809,64065,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.44106708838704e-08
"5134",1.4955044955045,65066,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.03021844857469e-08
"5135",1.3006993006993,66067,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",8.96021656676184e-09
"5136",2.59240759240759,67068,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.78584961526475e-08
"5137",1.12287712287712,68069,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",7.73524072276522e-09
"5138",2.56143856143856,69070,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.76451576629626e-08
"5139",1.81818181818182,70071,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.25250339105273e-08
"5140",2.77522477522478,71072,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.91178814304642e-08
"5141",5.16883116883117,72073,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.56068821170705e-08
"5142",3.63036963036963,73074,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.50087765004705e-08
"5143",5.56243756243756,74075,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.83183455020967e-08
"5144",5.9030969030969,75076,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",4.06650688886296e-08
"5145",3.03096903096903,76077,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.08796444420549e-08
"5146",3.13086913086913,77078,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.15678331184575e-08
"5147",3.20879120879121,78079,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.21046202860515e-08
"5148",4.50549450549451,79080,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.10373093057572e-08
"5149",1.89010989010989,80081,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.30205297575372e-08
"5150",4.7972027972028,81082,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.30468202408528e-08
"5151",4.38961038961039,82083,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.02390104411302e-08
"5152",2.51348651348651,83084,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.73148270982894e-08
"5153",2.08891108891109,84085,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.43900252235784e-08
"5154",8.00899100899101,85086,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",5.51720861871964e-08
"5155",10.2367632367632,86087,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",7.05186936709744e-08
"5156",13.8921078921079,87088,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",9.56995173405455e-08
"5157",16.3346653346653,88089,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.12525730478589e-07
"5158",7.98901098901099,89090,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",5.50344484519159e-08
"5159",4.40759240759241,90091,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.03628844028827e-08
"5160",3.65234765234765,91092,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.5160178009279e-08
"5161",4.35864135864136,92093,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.00256719514454e-08
"5162",2.06393606393606,93094,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.42179780544777e-08
"5163",4.22977022977023,94095,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.91379085588861e-08
"5164",5.37262737262737,95096,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.70107870169318e-08
"5165",6.07092907092907,96097,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",4.1821225864986e-08
"5166",4.63336663336663,97098,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.19181908115526e-08
"5167",5.14485514485514,98099,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.54417168347339e-08
"5168",5.30669330669331,99100,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.65565824905061e-08
"5169",4.27772227772228,100101,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.94682391235593e-08
"5170",1.68431568431568,101102,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.16028610841478e-08
"5171",1.48651348651349,102103,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.02402475048707e-08
"5172",3.11988011988012,103104,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.14921323640532e-08
"5173",4.70829170829171,104105,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.24343323188545e-08
"5174",2.70729270729271,105106,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.86499131305104e-08
"5175",2.9030969030969,106107,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.99987629362595e-08
"5176",4.57042957042957,107108,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.14846319454189e-08
"5177",2.75624375624376,108109,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.89871255819477e-08
"5178",3.42257742257742,109110,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.35773440535531e-08
"5179",9.21378621378621,110111,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.34716416246118e-08
"5180",6.47352647352647,111112,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",4.45946262308884e-08
"5181",4.47152847152847,112113,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.08033251557804e-08
"5182",7.46853146853147,113114,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",5.14489854478583e-08
"5183",8.08491508491509,114115,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",5.56951095812624e-08
"5184",8.8001998001998,115116,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.0622540504305e-08
"5185",5.10789210789211,116117,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.51870870244649e-08
"5186",3.52347652347652,117118,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.42724146167197e-08
"5187",3.73126873126873,118119,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.57038470636371e-08
"5188",3.13386613386613,119120,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",2.15884787787495e-08
"5189",1.86313686313686,120121,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.28347188149085e-08
"5190",1.05394605394605,121122,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",7.26039053604742e-09
"5191",1.70729270729271,122123,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.17611444797204e-08
"5192",1.75724275724276,123124,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.21052388179217e-08
"5193",8.93906093906094,124125,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.15791227645046e-08
"5194",1.1978021978022,125126,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",8.25138223006717e-09
"5195",2.0979020979021,126127,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.44519622044546e-08
"5196",1.34565434565435,127128,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",9.26990147114301e-09
"5197",1.90509490509491,128129,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.31237580589976e-08
"5198",1.78521478521479,129130,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.22979316473145e-08
"5199",1.01898101898102,130131,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",7.01952449930651e-09
"5200",1.23376623376623,131132,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",8.4991301535721e-09
"5201",0.942057942057942,132133,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.48961921847651e-09
"5202",0.901098901098901,133134,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.20746186115145e-09
"5203",0.637362637362637,134135,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",4.39064375544858e-09
"5204",1.67832167832168,135136,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.15615697635637e-08
"5205",0.515484515484515,136137,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.55105357023741e-09
"5206",0.048951048951049,137138,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",3.37212451437274e-10
"5207",1.51548451548452,138139,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.04398222210274e-08
"5208",2.33366633366633,139140,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.60760874807647e-08
"5209",0.651348651348651,140141,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",4.48699017014495e-09
"5210",2.17982017982018,141142,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.50162769191047e-08
"5211",2.81118881118881,142143,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.93656293539691e-08
"5212",1.88211788211788,143144,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.2965474663425e-08
"5213",0.957042957042957,144145,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",6.5928475199369e-09
"5214",1.91708291708292,145146,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.32063407001659e-08
"5215",1.66033966033966,146147,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",1.14376958018112e-08
"5216",0.127872127872128,147148,"WolbDros-AL-2_S38_L001.Fg_only.bam",145163824,"AL",8.80881505795327e-10
